time,ex_lfp,in_lfp,{} ex_ID,440 in_ID
230.0,6.683820000000009,7.423900000000003,6.826305561377369,9.719315066330797
231.0,6.364900000000003,7.796360000000001,10.703745930754922,12.762368867087023
232.0,6.665259999999997,7.0790399999999964,15.44249339795423,15.476189821862441
233.0,7.006780000000001,6.554730000000001,0.0,18.681396522341423
234.0,7.438220000000004,6.045039999999999,0.0,0.0
235.0,7.359490000000013,5.864050000000002,0.0,0.0
236.0,7.125509999999997,6.86406,4.950358580343639,0.0
237.0,6.33379,7.399339999999995,8.814872922369734,4.482450244306385
238.0,6.178440000000006,7.78194,12.389408670636286,7.660535658516139
239.0,6.750459999999998,8.281479999999998,15.5314711242405,10.391855078913997
240.0,7.0899100000000015,7.992470000000003,18.747817164217768,13.519015962779473
241.0,7.836079999999996,7.207490000000002,0.0,17.39090812070982
242.0,8.098309999999993,6.864519999999997,0.0,0.0
243.0,7.340269999999999,6.371920000000002,0.0,0.0
244.0,5.731370000000004,6.255929999999998,6.31736419536292,0.0
245.0,5.155190000000005,5.567869999999999,11.806197319898672,4.458703713951396
246.0,5.496020000000003,5.8806699999999985,15.795957373686266,7.526556247780217
247.0,6.398230000000001,6.872239999999995,18.381995905922942,9.92385335787248
248.0,7.431970000000005,8.31664,0.0,12.493726593160144
249.0,8.414429999999992,8.27339,0.0,15.826164587892693
250.0,8.60172000000001,8.150750000000004,0.0,19.409182386150384
251.0,8.033039999999996,7.781660000000002,4.829292542708551,0.0
252.0,6.612310000000007,6.026859999999999,10.642646365237521,0.0
253.0,5.76712,6.170449999999998,16.559278089609656,0.0
254.0,5.881990000000004,6.041459999999999,0.0,3.958963624064177
255.0,6.260659999999996,6.77298,0.0,7.755021647310008
256.0,6.949210000000003,7.960599999999996,0.0,10.503960197735008
257.0,7.437610000000001,7.816480000000003,5.611821571322938,12.531394867355498
258.0,8.122600000000004,8.28964,11.814809708771758,14.992133083494158
259.0,7.700959999999998,7.636020000000001,17.80159495887523,17.293964679008194
260.0,7.288550000000001,6.8773800000000005,0.0,19.591758634866306
261.0,6.80366,5.756049999999997,0.0,0.0
262.0,6.232629999999998,6.252960000000001,0.0,0.0
263.0,6.350579999999997,6.997660000000003,3.162489064156997,0.0
264.0,6.98285,7.291050000000002,5.459411350939,3.979945370845005
265.0,7.164909999999996,6.836529999999999,7.659629384899199,7.277743260548223
266.0,7.748230000000003,7.89622,10.643432356821611,10.903090762913457
267.0,7.753949999999997,7.71579,15.090690706415108,15.180482431020222
268.0,7.490429999999994,7.64019,19.565659350855384,19.735789027728355
269.0,7.0141599999999995,7.318560000000001,0.0,0.0
270.0,6.612219999999999,7.349750000000002,0.0,0.0
271.0,6.749930000000007,6.853659999999999,0.0,0.0
272.0,6.51095,6.324740000000003,3.6053771066325737,4.484544069780769
273.0,6.753940000000002,6.656329999999999,7.340358483596669,8.861880919670998
274.0,6.74617,7.079840000000002,11.694493338473352,13.745298324713083
275.0,7.21291,7.079410000000003,15.504731457151692,18.62602167658412
276.0,6.870079999999995,7.127139999999999,18.416542977320315,0.0
277.0,6.921410000000006,6.803869999999999,0.0,0.0
278.0,6.743690000000005,6.800319999999999,0.0,0.0
279.0,6.976919999999998,7.209719999999997,0.0,4.097433959818165
280.0,7.103319999999999,7.2839800000000015,3.598041276038959,7.940074310047784
281.0,7.306810000000004,7.497859999999999,7.6771781103971835,12.870565935889248
282.0,7.171489999999993,7.103410000000001,12.127838416386156,18.282791260140925
283.0,7.0922699999999965,6.925720000000003,16.591546277236745,0.0
284.0,6.923050000000005,6.499340000000002,0.0,0.0
285.0,7.208430000000004,6.984660000000002,0.0,0.0
286.0,6.833209999999997,6.792459999999997,0.0,3.3860727193012856
287.0,6.602929999999999,6.93276,3.3219264742659718,5.504581696151651
288.0,6.810949999999998,7.279489999999998,6.263372912036877,7.465744240956907
289.0,6.977709999999999,7.21825,9.024760448886651,9.656249919092415
290.0,7.2434600000000025,7.568689999999998,11.549836055359323,12.542258103599227
291.0,7.1869700000000005,7.36062,14.6754983886553,15.650480350202816
292.0,7.418799999999998,6.8865799999999995,18.849324948307213,19.091727734860303
293.0,6.857289999999996,6.513670000000001,0.0,0.0
294.0,6.216639999999997,6.521049999999996,0.0,0.0
295.0,6.421819999999995,6.851610000000001,0.0,0.0
296.0,6.645050000000002,6.559640000000002,3.648746252094199,3.6304327119590187
297.0,7.018799999999998,7.125880000000001,6.806421951784939,6.619971846866077
298.0,7.60272,7.878000000000003,9.63472535477923,9.482448268056963
299.0,7.468470000000004,7.611519999999998,12.553242694553257,12.577589528424168
300.0,7.482239999999996,7.059430000000002,15.553298398721662,15.772535924550393
301.0,7.392799999999999,7.7374199999999975,18.425709354935968,18.805577627559664
302.0,7.2317899999999975,7.473509999999998,0.0,0.0
303.0,7.00901,7.22986,0.0,0.0
304.0,6.659419999999992,6.355489999999999,0.0,0.0
305.0,6.80117,6.418069999999999,3.1053944083257825,3.8609664615059778
306.0,6.9407799999999975,6.2371300000000005,6.626790026056461,8.292669462629256
307.0,6.924079999999996,7.021349999999998,10.442869677200648,12.841797386235545
308.0,7.232250000000006,7.433330000000001,13.581873330356192,16.96507698020269
309.0,7.421649999999995,7.658500000000001,15.344522595078342,0.0
310.0,7.2900299999999945,7.887890000000001,16.15718286834684,0.0
311.0,7.266250000000003,7.49264,17.168407783081364,0.0
312.0,7.303289999999996,7.877690000000001,18.94966146374195,4.1967673718432295
313.0,7.407809999999997,6.828859999999998,0.0,7.580036625760525
314.0,7.044490000000006,6.095859999999999,0.0,11.233034012394636
315.0,6.70866,6.429179999999999,0.0,15.681449799196862
316.0,6.192979999999996,6.52431,4.332249018238567,0.0
317.0,6.316280000000002,6.196369999999999,7.816210435241789,0.0
318.0,6.586699999999998,6.35103,11.210728186004761,0.0
319.0,7.174269999999995,7.295089999999997,14.87396449595081,4.386927859105985
320.0,7.74198,7.8573699999999995,18.82294441549767,8.09891759852344
321.0,7.505559999999997,8.13159,0.0,10.742945085463496
322.0,7.319090000000003,7.303200000000001,0.0,12.897726299751586
323.0,7.42975,7.2901099999999985,0.0,15.756239796098935
324.0,7.074349999999996,6.548359999999999,4.492497329913766,19.766215930808432
325.0,6.646839999999999,7.03489,8.82425000103557,0.0
326.0,6.481769999999999,6.9568,12.880758801408357,0.0
327.0,6.789410000000003,6.5894699999999995,16.348281952065385,0.0
328.0,6.717320000000001,7.363799999999998,19.44394175735086,4.662587137820735
329.0,7.042690000000003,7.270940000000003,0.0,7.797393697053529
330.0,7.343060000000004,6.730199999999999,0.0,10.27820497754017
331.0,7.437629999999992,6.25952,0.0,12.409626385022257
332.0,7.508250000000004,6.637130000000001,4.782910994549994,14.38139178646773
333.0,7.3656999999999995,7.123850000000002,8.994574111905848,16.588966542064725
334.0,6.954499999999999,7.468469999999997,12.539409990290874,18.707801052598576
335.0,6.7491,7.940290000000002,15.369567787461834,0.0
336.0,6.950930000000001,7.147130000000003,17.45601518978669,0.0
337.0,7.070700000000004,7.015159999999998,18.745859469730625,0.0
338.0,7.640549999999996,7.564260000000003,19.70950529844308,5.32918110396421
339.0,7.777939999999997,7.5126199999999965,0.0,11.221259701010265
340.0,7.330169999999999,7.314,0.0,17.48307520917709
341.0,6.329219999999997,6.909559999999998,0.0,0.0
342.0,5.940339999999997,6.513439999999998,4.895277115496706,0.0
343.0,6.202279999999997,6.7523599999999995,9.582056385554674,0.0
344.0,6.653760000000003,6.6398,13.798548355235006,5.7332759065623655
345.0,7.187980000000004,7.5189499999999985,17.12478708993443,10.174166665841542
346.0,7.7621800000000025,7.346480000000003,0.0,13.74637723720177
347.0,7.530729999999997,7.268069999999999,0.0,17.413242976818232
348.0,7.229040000000001,6.4566599999999985,0.0,0.0
349.0,6.6294699999999995,6.1587999999999985,4.565460479139695,0.0
350.0,6.844530000000004,6.571910000000001,8.589225151714773,0.0
351.0,6.797509999999999,6.769830000000001,10.86402780081109,4.684591570835817
352.0,7.116560000000004,7.436560000000002,12.18904491859209,9.164338901258741
353.0,7.498359999999997,7.841670000000001,13.982210082305167,12.751417083067622
354.0,7.8163699999999965,7.79711,16.35020194026039,14.694990062412597
355.0,8.140430000000006,8.824120000000002,19.367220523187875,16.050741358520256
356.0,8.29746000000001,8.0014,0.0,17.792738561002714
357.0,7.1556599999999975,7.389059999999999,0.0,0.0
358.0,6.913210000000003,6.16122,0.0,0.0
359.0,6.284710000000006,6.038880000000001,4.494740618489182,0.0
360.0,5.926570000000004,6.254519999999999,8.730359901146656,4.916622210508606
361.0,5.979429999999997,6.91018,12.890037121859443,8.872637185391255
362.0,6.676710000000001,6.763539999999999,16.26474269706793,11.806880041653477
363.0,7.645899999999995,6.971309999999999,19.474286978631945,14.559903818097256
364.0,7.79149,6.803820000000002,0.0,17.80026288335695
365.0,7.690540000000004,7.3195700000000015,0.0,0.0
366.0,7.360510000000007,6.907069999999997,0.0,0.0
367.0,7.230710000000004,6.853639999999996,2.798337690619345,0.0
368.0,6.8146299999999975,6.973940000000001,4.751531268125875,3.5101180059672146
369.0,6.873880000000001,6.663650000000002,7.095012569196397,7.346710308334925
370.0,7.541949999999999,6.78699,10.259143816351338,11.418185858211336
371.0,7.477950000000003,7.851740000000003,14.070321669466583,15.006525430610415
372.0,7.833420000000002,8.8973,18.80071240782397,17.786923041393354
373.0,7.864919999999997,8.347729999999999,0.0,19.880847692966157
374.0,7.610860000000006,7.496010000000001,0.0,0.0
375.0,7.336460000000008,5.8914599999999995,0.0,0.0
376.0,7.035410000000001,5.921369999999999,3.580251723360716,0.0
377.0,6.206260000000002,5.459289999999998,6.262913859660716,6.214311163057701
378.0,6.261290000000004,6.865669999999999,8.517464759542412,12.411082099295234
379.0,6.43515,7.834830000000002,10.697939046676755,17.74890645570843
380.0,6.616029999999993,7.895670000000002,12.867966517296345,0.0
381.0,7.325150000000005,7.295109999999999,14.811572924850811,0.0
382.0,8.333010000000002,7.264709999999997,16.53714568139627,0.0
383.0,8.712729999999999,7.911800000000001,19.109318902620437,5.527144771092072
384.0,7.879820000000002,7.383870000000001,0.0,10.518977947314864
385.0,7.196469999999997,6.618440000000001,0.0,14.352799866719934
386.0,6.148410000000002,6.780880000000002,0.0,17.58398955886112
387.0,6.084689999999998,7.04894,3.9246744565579306,0.0
388.0,6.455039999999999,7.292479999999995,7.304814022239235,0.0
389.0,7.181739999999998,7.86157,9.45152209433828,0.0
390.0,8.199269999999999,8.069340000000002,11.509031075203222,2.418973752720344
391.0,8.527890000000001,7.960889999999998,15.015835502107253,5.065685287875875
392.0,7.617250000000005,6.125660000000001,19.18950321776196,8.060700578702386
393.0,5.964790000000009,5.866239999999997,0.0,11.34388628981012
394.0,5.539450000000002,6.25836,0.0,14.8472584311498
395.0,5.743779999999999,6.173229999999999,0.0,17.98290010142251
396.0,6.671740000000006,7.155279999999997,2.393383107423304,19.984501783827913
397.0,7.441039999999995,7.590080000000001,4.8341962365980535,0.0
398.0,7.97142,7.866680000000003,8.239307174415245,0.0
399.0,8.438819999999994,8.6664,12.064688848929276,0.0
400.0,8.005649999999997,8.006120000000001,15.82309847405563,2.573822162463813
401.0,7.163909999999994,6.99136,19.744129004489004,5.7556892282637655
402.0,6.4805200000000065,5.921290000000001,0.0,9.532401788182769
403.0,6.275450000000005,5.897619999999997,0.0,13.215240048247939
404.0,6.50366,6.408329999999998,0.0,16.448988147387787
405.0,6.9916100000000005,6.925660000000001,4.036168482841594,19.100950734199355
406.0,7.385620000000005,7.678639999999997,6.825780314087244,0.0
407.0,7.709070000000003,7.753950000000002,9.513022434638197,0.0
408.0,8.105949999999993,8.24231,13.030067998248407,0.0
409.0,7.669970000000004,7.995710000000002,17.08402027737005,3.1626989082097943
410.0,7.682820000000003,7.468750000000001,0.0,7.00414670456899
411.0,7.301189999999995,7.180919999999999,0.0,10.87299462264789
412.0,6.534309999999995,6.900120000000005,0.0,14.600434685781659
413.0,6.370509999999996,6.2244899999999985,2.385132803811281,19.04488306742543
414.0,6.454029999999998,6.635169999999999,4.511390209199373,0.0
415.0,6.303079999999998,7.187520000000001,6.579582491714673,0.0
416.0,7.022960000000001,6.9233,9.628162722725527,0.0
417.0,7.311119999999989,7.373069999999999,13.085055962965134,4.2750457000451
418.0,7.169220000000003,7.493120000000003,15.285397237079343,7.9102255040049805
419.0,7.170440000000006,7.772579999999997,16.64944939249257,11.581981256010927
420.0,7.204960000000004,7.251720000000001,17.968600304695062,15.111846673234389
421.0,7.217739999999997,6.510340000000001,19.24741866306472,18.76750869576175
422.0,6.857529999999998,6.4998200000000015,0.0,0.0
423.0,6.500480000000006,5.941670000000001,0.0,0.0
424.0,6.594220000000004,6.538120000000001,0.0,0.0
425.0,6.89620999999999,6.691620000000002,1.72332409535721,2.4041837233587273
426.0,7.539820000000001,7.191909999999997,2.818013343310203,4.584880781455912
427.0,7.286590000000005,7.672459999999997,4.1165592834851275,7.018951144850525
